code,name,postal_code,sub_district_code
12.22.01.2010,PERK. SEI RUMBIA,21464,12.22.01
12.22.02.2001,PERK. PERLABIAN,21463,12.22.02
12.22.02.2002,PERK. TELUK PANJI,21463,12.22.02
12.22.02.2003,PERK. TOLAN I/II,21463,12.22.02
12.22.02.2004,PERK. BATANG SAPONGGOL,21463,12.22.02
12.22.02.2005,PERK. TOLAN,21463,12.22.02
12.22.02.2006,AIR MERAH,21463,12.22.02
12.22.02.2007,TELUK PANJI,21463,12.22.02
12.22.02.2008,TANJUNG MEDAN,21463,12.22.02
12.22.02.2009,KAMPUNG PERLABIAN,21463,12.22.02
12.22.02.2010,TANJUNG SELAMAT,21463,12.22.02
12.22.02.2011,TANJUNG MULIA,21463,12.22.02
12.22.02.2012,TELUK PANJI I,21463,12.22.02
12.22.02.2013,TELUK PANJI II,21463,12.22.02
12.22.02.2014,TELUK PANJI III,21463,12.22.02
12.22.02.2015,TELUK PANJI IV,21463,12.22.02
12.22.03.2001,BANGAI,21466,12.22.03
12.22.03.2002,RASAU,21466,12.22.03
12.22.03.2003,TELUK RAMPAH,21466,12.22.03
12.22.03.2004,PANGARUNGAN,21466,12.22.03
12.22.03.2005,BUNUT,21466,12.22.03
12.22.03.2006,AEK BATU,21466,12.22.03
12.22.03.2007,PINANG DAMAI,21466,12.22.03
12.22.03.2008,AEK RASO,21466,12.22.03
12.22.03.2009,TORGAMBA,21466,12.22.03
12.22.03.2010,ASAM JAWA,21466,12.22.03
12.22.03.2011,TORGANDA,21466,12.22.03
12.22.03.2012,BERINGIN JAYA,21466,12.22.03
12.22.03.2013,BUKIT TUJUH,21466,12.22.03
12.22.03.2014,SEI MERANTI,21466,12.22.03
12.22.04.1001,LANGGA PAYUNG,21465,12.22.04
12.22.04.2002,BATANG NADENGGAN,21465,12.22.04
12.22.04.2003,SABUNGAN,21465,12.22.04
12.22.04.2004,HAJORAN,21465,12.22.04
12.22.04.2005,UJUNG GADING,21465,12.22.04
12.22.04.2006,HUTA GODANG,21465,12.22.04
12.22.04.2007,PARIMBURAN,21465,12.22.04
12.22.04.2008,SAMPEAN,21465,12.22.04
12.22.04.2009,MARSONJA,21465,12.22.04
12.22.05.2001,MANDALASENA,21461,12.22.05
12.22.05.2002,BINANGADUA,21461,12.22.05
12.22.05.2003,AEK GOTI,21461,12.22.05
12.22.05.2004,ULU MAHUAM,21461,12.22.05
12.22.05.2005,RINTIS,21461,12.22.05
12.22.05.2006,SUKADAME,21461,12.22.05
12.23.01.1001,AEK KANOPAN,21457,12.23.01
12.23.01.1002,AEK KANOPAN TIMUR,21457,12.23.01
12.23.01.2003,KUALA BERINGIN,21457,12.23.01
12.23.01.2004,PARPAUDANGAN,21457,12.23.01
12.23.01.2005,PULO DOGOM,21457,12.23.01
12.23.01.2006,LONDUT,21457,12.23.01
12.23.01.2007,PERKEBUNAN KANOPAN ULU,21457,12.23.01
12.23.01.2008,PERKEBUNAN MEMBANG MUDA,21457,12.23.01
12.23.01.2009,PERKEBUNAN LABUHAN HAJI,21457,12.23.01
12.23.01.2010,PERKEBUNAN HANNA,21457,12.23.01
12.23.01.2011,SONOMARTANI,21457,12.23.01
12.23.01.2012,SUKARAME,21457,12.23.01
12.23.01.2013,SUKARAME BARU,21457,12.23.01
12.23.02.1001,TANJUNG LEIDONG,21475,12.23.02
12.23.02.2002,TELUK PULAI DALAM,21475,12.23.02
12.23.02.2003,TELUK PULAI LUAR,21475,12.23.02
12.23.02.2004,KELAPA SEBATANG,21475,12.23.02
12.23.02.2005,SIMANDULANG,21475,12.23.02
12.23.02.2006,AIR HITAM,21475,12.23.02
12.23.02.2007,PANGKALAN LUNANG,21475,12.23.02
12.23.03.1001,KAMPUNG MESJID,21474,12.23.03
12.23.03.2002,KUALA BANGKA,21474,12.23.03
12.23.03.2003,SEI SENTANG,21474,12.23.03
12.23.03.2004,TELUK PIAI,21474,12.23.03
12.23.03.2005,TANJUNG MANGEDAR,21474,12.23.03
12.23.03.2006,TELUK BINJAI,21474,12.23.03
12.23.03.2007,SEI APUNG,21474,12.23.03
12.23.04.2001,AEK KORSIK,21455,12.23.04
12.23.04.2002,BANDAR SELAMAT,21455,12.23.04
12.23.04.2003,PERK. PADANG HALABAN,21455,12.23.04
12.23.04.2004,PERKEBUNAN PANIGORAN,21455,12.23.04
12.23.04.2005,SIDOMULYO,21455,12.23.04
12.23.04.2006,KARANG ANYAR,21455,12.23.04
12.23.04.2007,PADANG MANINJAU,21455,12.23.04
12.23.04.2008,PURWOREJO,21455,12.23.04
12.23.05.1001,MARBAU,21452,12.23.05
12.23.05.2002,PERKEBUNAN PERNANTIAN,21452,12.23.05
12.23.05.2003,PERK. MARBAU SELATAN,21452,12.23.05
12.23.05.2004,PERKEBUNAN MILANO,21452,12.23.05
12.23.05.2005,PERKEBUNAN BRUSSEL,21452,12.23.05
12.23.05.2006,PULO BARGOT,21452,12.23.05
12.23.05.2007,SIPARE PARE TENGAH,21452,12.23.05
12.23.05.2008,SIPARE PARE HILIR,21452,12.23.05
12.23.05.2009,TUBIRAN,21452,12.23.05
12.23.05.2010,BELONGKUT,21452,12.23.05
12.23.05.2011,SIMPANG EMPAT,21452,12.23.05
12.23.05.2012,BABUSSALAM,21452,12.23.05
12.23.05.2013,MARBAU SELATAN,21452,12.23.05
12.23.05.2014,AEK TAPA,21452,12.23.05
12.23.05.2015,LOBU RAMPAH,21452,12.23.05
12.23.05.2016,BULUNGIHIT,21452,12.23.05
12.23.05.2017,AEK HITETORAS,21452,12.23.05
12.23.05.2018,SUMBER MULYO,21452,12.23.05
12.23.06.1001,AEK KOTA BATU,21454,12.23.06
12.23.06.2002,PEMATANG,21454,12.23.06
12.23.06.2003,BATU TUNGGAL,21454,12.23.06
12.23.06.2004,SUNGAI RAJA,21454,12.23.06
12.23.06.2005,PERKEBUNAN BERANGIR,21454,12.23.06
12.23.06.2006,SILUMAJANG,21454,12.23.06
12.23.06.2007,PULO JANTAN,21454,12.23.06
12.23.06.2008,KAMPUNG PAJAK,21454,12.23.06
12.23.06.2009,MERANTI OMAS,21454,12.23.06
12.23.06.2010,HATAPANG,21454,12.23.06
12.23.06.2011,PASANG LELA,21454,12.23.06
12.23.06.2012,SIMPANG MARBAU,21454,12.23.06
12.23.06.2013,BANGUN REJO,21454,12.23.06
12.23.07.1001,BANDAR DURIAN,21456,12.23.07
12.23.07.2002,POLDUNG,21456,12.23.07
12.23.07.2003,ROMBISAN,21456,12.23.07
12.23.07.2004,SIBITO,21456,12.23.07
12.23.07.2005,SIMONIS,21456,12.23.07
12.23.07.2006,PERK. AEK PAMIENKE,21456,12.23.07
12.23.07.2007,PANGKALAN,21456,12.23.07
12.23.07.2008,ADIAN TOROP,21456,12.23.07
12.23.07.2009,UJUNG PADANG,21456,12.23.07
12.23.07.2010,KAMPUNG YAMAN,21456,12.23.07
12.23.07.2011,TERANG BULAN,21456,12.23.07
12.23.07.2012,PERKEBUNAN HALIMBE,21456,12.23.07
12.23.08.1001,GUNTING SAGA,21458,12.23.08
12.23.08.2002,DAMULI PEKAN,21458,12.23.08
12.23.08.2003,SIAMPORIK,21458,12.23.08
12.23.08.2004,LOBU HUALA,21458,12.23.08
12.23.08.2005,GUNUNG MELAYU,21458,12.23.08
12.23.08.2006,DAMULI KEBUN,21458,12.23.08
12.23.08.2007,HASANG,21458,12.23.08
12.23.08.2008,BANDAR LAMA,21458,12.23.08
12.23.08.2009,SIDUA DUA,21458,12.23.08
12.23.08.2010,SIMANGALAM,21458,12.23.08
12.23.08.2011,TANJUNG PASIR,21458,12.23.08
12.23.08.2012,SIALANG TAJI,21458,12.23.08
12.24.01.2001,HILIDUNDRA,22856,12.24.01
12.24.01.2002,LAWIRA SATUA,22856,12.24.01
12.24.01.2003,FADORO FULOLO,22856,12.24.01
12.24.01.2004,LAWIRA I,22856,12.24.01
12.24.01.2005,HILIGODU,22856,12.24.01
12.24.01.2006,LOMBUZA'UA,22856,12.24.01
12.24.01.2007,MAZIAYA,22856,12.24.01
12.24.01.2008,BAHO,22856,12.24.01
12.24.01.2009,LOLOFAOSO,22856,12.24.01
12.24.01.2010,LAWIRA II,22856,12.24.01
12.24.01.2011,DAHADANO,22856,12.24.01
12.24.01.2012,LOLOMBOLI,22856,12.24.01
12.24.01.2013,HILIGEO AFIA,22856,12.24.01
12.24.02.2001,SERIWA'U,22852,12.24.02
12.24.02.2002,OMBOLATA SAWO,22852,12.24.02
12.24.02.2003,SANAWUYU,22852,12.24.02
12.24.02.2004,ONOZITOLI SAWO,22852,12.24.02
12.24.02.2005,SIFAHANDRO,22852,12.24.02
12.24.02.2006,SISARAHILI TELUK SIABANG,22852,12.24.02
12.24.02.2007,LASARA SAWO,22852,12.24.02
12.24.02.2008,SAWO,22852,12.24.02
12.24.02.2009,HILIDURUWA,22852,12.24.02
12.24.02.2010,TELUK BENGKUANG,22852,12.24.02
12.24.03.2001,BOTOLAKHA,22852,12.24.03
12.24.03.2002,SIOFA BANUA,22852,12.24.03
12.24.03.2003,LA'AYA,22852,12.24.03
12.24.03.2004,ALO'OA,22852,12.24.03
12.24.03.2005,LADARA,22852,12.24.03
12.24.03.2006,BANUA GEA,22852,12.24.03
12.24.03.2007,SILIMA BANUA,22852,12.24.03
12.24.03.2008,FINO,22852,12.24.03
12.24.04.2001,TETEHOSI MAZIAYA,22852,12.24.04
12.24.04.2002,UMBUBALODANO,22852,12.24.04
12.24.04.2003,HILIMBOSI,22852,12.24.04
12.24.04.2004,HILISALO'O,22852,12.24.04
12.24.04.2005,FULOLO SALO'O,22852,12.24.04
12.24.04.2006,BOTOMBAWO,22852,12.24.04
12.24.05.2001,BERUA,22816,12.24.05
12.24.05.2002,ESIWA,22816,12.24.05
12.24.05.2003,DAHANA HILIGODU,22816,12.24.05
12.24.05.2004,HILIBANUA,22816,12.24.05
12.24.05.2005,SISARAHILI,22816,12.24.05
12.24.05.2006,SISOBAHILI,22817,12.24.05
12.24.05.2007,LASARA,22816,12.24.05
12.24.05.2008,NAMOHALU,22816,12.24.05
12.24.05.2009,TUHENAKHE I,22816,12.24.05
12.24.05.2010,ORAHILI,22816,12.24.05
12.24.05.2011,BANUA SIBOHOU,22816,12.24.05
12.24.06.2001,BANUA SIBOHOU III,22814,12.24.06
12.24.06.2002,HAREFANAESE,22814,12.24.06
12.24.06.2003,HILIMBOWO KARE,22814,12.24.06
12.24.06.2004,LAEHUWA,22814,12.24.06
12.24.06.2005,MAZINGO,22814,12.24.06
12.24.06.2006,HILINA'A,22814,12.24.06
12.24.07.2001,BITAYA,22861,12.24.07
12.24.07.2002,LAHEMBOHO,22861,12.24.07
12.24.07.2003,ANAOMA,22861,12.24.07
12.24.07.2004,DAHANA TUGALA OYO,22861,12.24.07
12.24.07.2005,FULOLO,22861,12.24.07
12.24.07.2006,HILIGAWONI,22861,12.24.07
12.24.07.2007,ONONAMOLO TUMULA,22861,12.24.07
12.24.07.2008,BANUA SIBOHOU I,22861,12.24.07
12.24.07.2009,OMBOLATA,22861,12.24.07
12.24.07.2010,BANUA SIBOHOU II,22861,12.24.07
12.24.07.2011,DAHANA ALASA,22861,12.24.07
12.24.07.2012,ONONAMOLO ALASA,22861,12.24.07
12.24.07.2013,LOLOANA'A,22861,12.24.07
12.24.07.2014,HILISEBUA,22861,12.24.07
12.24.08.2001,TE'OLO,22860,12.24.08
12.24.08.2002,SIWAWO,22860,12.24.08
12.24.08.2003,FABALIWA OYO,22860,12.24.08
12.24.08.2004,ONONAZARA,22860,12.24.08
12.24.08.2005,HUMENE SIHENEASI,22860,12.24.08
12.24.08.2006,GUNUNG TUA,22860,12.24.08
12.24.08.2007,BOTONA'AI,22860,12.24.08
12.24.08.2008,HAREFA,22860,12.24.08
12.24.09.2001,AFULU,22857,12.24.09
12.24.09.2002,LAURU FADORO,22857,12.24.09
12.24.09.2003,LAURU I,22857,12.24.09
12.24.09.2004,OMBOLATA AFULU,22857,12.24.09
12.24.09.2005,HAREWAKHE,22857,12.24.09
12.24.09.2006,SISOBAHILI,22857,12.24.09
12.24.09.2007,LAURU LAHEWA,22857,12.24.09
12.24.09.2008,SIFAORO'ASI,22857,12.24.09
12.24.09.2009,FAEKHUNA'A,22857,12.24.09
12.24.10.1001,PASAR LAHEWA,22853,12.24.10
12.24.10.2002,IRAONO LASE,22853,12.24.10
12.24.10.2003,HOLI,22853,12.24.10
12.24.10.2004,SIFAORO'ASI,22853,12.24.10
12.24.10.2005,HILIZUKHU,22853,12.24.10
12.24.10.2006,ONOZALUKHU,22853,12.24.10
12.24.10.2007,HILINA'A,22853,12.24.10
12.24.10.2008,HILIGODU HOYA,22853,12.24.10
12.24.10.2009,SITOLUBANUA,22853,12.24.10
12.24.10.2010,HILIHATI,22853,12.24.10
12.24.10.2011,FADORO SITOLU HILI,22853,12.24.10
12.24.10.2012,MARAFALA,22853,12.24.10
12.24.10.2013,HILIGAWOLO,22853,12.24.10
12.24.10.2014,BALEFADORO TUHO,22853,12.24.10
12.24.10.2015,OMBOLATA,22853,12.24.10
12.24.10.2016,AFIA,22853,12.24.10
12.24.10.2017,MOAWO,22853,12.24.10
12.24.10.2018,LASARA,22853,12.24.10
12.24.10.2019,SIHENE'ASI,22853,12.24.10
12.24.10.2020,FADORO HILIMBOWO,22853,12.24.10
12.24.10.2021,FADORO HILIHAMBAWA,22853,12.24.10
12.24.11.2001,LAOWOWAGA,22858,12.24.11
12.24.11.2002,LUKHU LASE,22858,12.24.11
12.24.11.2003,TETEHOSI SOROWI,22858,12.24.11
12.24.11.2004,TEFA'O,22858,12.24.11
12.24.11.2005,TUGALA LAURU,22858,12.24.11
12.24.11.2006,MUZOI,22858,12.24.11
12.24.11.2007,MEAFU,22858,12.24.11
12.25.01.2001,SISOBAOHO,22864,12.25.01
12.25.01.2002,BAWOZAMAIWO,22864,12.25.01
12.25.01.2003,SITOLUBANUA,22864,12.25.01
12.25.01.2004,LOLOGUNDRE,22864,12.25.01
12.25.01.2005,IRAONOGAILA,22864,12.25.01
12.25.01.2006,TIGASERANGKAI,22864,12.25.01
12.25.01.2007,ONOWAEMBO,22864,12.25.01
12.25.01.2008,ONOLIMBU,22864,12.25.01
12.25.01.2009,HALIADULO,22864,12.25.01
12.25.01.2010,SISOBAMBOWO,22864,12.25.01
12.25.01.2011,LOLOWAU,22864,12.25.01
12.25.02.2001,BAWOSALOO,22863,12.25.02
12.25.02.2002,IMANA,22863,12.25.02
12.25.02.2003,TUWA TUWA,22863,12.25.02
12.25.02.2004,KAFO KAFO,22863,12.25.02
12.25.02.2005,BAWASAWA,22863,12.25.02
12.25.02.2006,PULAU BOGI,22863,12.25.02
12.25.02.2007,HALAMONA,22863,12.25.02
12.25.02.2008,HANOFA,22863,12.25.02
12.25.02.2009,LAHAWA,22863,12.25.02
12.25.02.2010,HINAKO,22863,12.25.02
12.25.02.2011,SINENEETO,22863,12.25.02
12.25.02.2012,BALOWONDRATE,22863,12.25.02
12.25.02.2013,HILIMBERUANAA,22863,12.25.02
12.25.02.2014,LAHUSA,22863,12.25.02
12.25.02.2015,OMBOLATA,22863,12.25.02
12.25.02.2016,TETEHOSI,22863,12.25.02
12.25.02.2017,TOGIMBOGI,22863,12.25.02
12.25.02.2018,SISOBANDRAO,22863,12.25.02
12.25.02.2019,FADORO,22863,12.25.02
12.25.02.2020,TUGALA GAWU,22863,12.25.02
12.25.02.2021,SIROMBU,22863,12.25.02
12.25.02.2022,TOGIDEU,22863,12.25.02
12.25.02.2023,TUGALA,22863,12.25.02
12.25.02.2024,ORAHILI,22863,12.25.02
12.25.02.2025,GUNUNGCAHAYA,22863,12.25.02
12.25.03.2001,ONOLIMBU RAYA,22812,12.25.03
12.25.03.2002,ONONAMOLO III,22812,12.25.03
12.25.03.2003,SISOBAOHO,22812,12.25.03
12.25.03.2004,IRAONOGEBA,22812,12.25.03
12.25.03.2005,LOLOHIA,22812,12.25.03
12.25.03.2006,FADOROSIFULUBANUA,22812,12.25.03
12.25.03.2007,HILLIDAURA,22812,12.25.03
12.25.03.2008,SISARAHILI II,22812,12.25.03
12.25.03.2009,LASARA BAGAWU,22812,12.25.03
12.25.03.2010,SISOBANDRAO,22812,12.25.03
12.25.03.2011,MAZINGO,22812,12.25.03
12.25.03.2012,ONOLIMBU YOU,22812,12.25.03
12.25.03.2013,LASARAFAGA,22812,12.25.03
12.25.03.2014,ORAHILI BADALU,22812,12.25.03
12.25.04.2001,HILIWALOO II,22862,12.25.04
12.25.04.2002,GUNUNGBARU,22862,12.25.04
12.25.04.2003,HILISOROMI,22862,12.25.04
12.25.04.2004,SIDUAHILI,22862,12.25.04
12.25.04.2005,SITOLUBANUA FADORO,22862,12.25.04
12.25.04.2006,HALIFADOLO,22862,12.25.04
12.25.04.2007,LASARA BAHILI,22862,12.25.04
12.25.04.2008,HILIWAELE,22862,12.25.04
12.25.04.2009,SITOLUEWALI,22862,12.25.04
12.25.04.2010,ONOZALUKHU YOU,22862,12.25.04
12.25.05.2001,SIMAEASI,22862,12.25.05
12.25.05.2002,LOLOGOLU,22862,12.25.05
12.25.05.2003,TUWUNA,22862,12.25.05
12.25.05.2004,TUHEMBERUA,22862,12.25.05
12.25.05.2005,LOLOZIRUGI,22862,12.25.05
12.25.05.2006,LAKHENE,22862,12.25.05
12.25.05.2007,HILIWALOO I,22862,12.25.05
12.25.05.2008,SIANAA,22862,12.25.05
12.25.05.2009,FADORO,22862,12.25.05
12.25.05.2010,IRAONOGAMBO,22862,12.25.05
12.25.05.2011,TUHOOWO,22862,12.25.05
12.25.05.2012,FADORO BAHILI,22862,12.25.05
12.25.05.2013,TUMORI,22862,12.25.05
12.25.05.2014,LASARA BAENE,22862,12.25.05
12.25.05.2015,TETEHOSI,22862,12.25.05
12.25.05.2016,SISARAHILI I,22862,12.25.05
12.25.05.2017,DOLI-DOLI,22862,12.25.05
12.25.05.2018,HAYO,22867,12.25.05
12.25.05.2019,ZUZUNDRAO,22862,12.25.05
12.25.05.2020,SISOBAMBOWO,22862,12.25.05
12.25.06.2001,BALODANO,22813,12.25.06
12.25.06.2002,HIAMBANUA,22813,12.25.06
12.25.06.2003,HILIMAYO,22813,12.25.06
12.25.06.2004,SIHAREO,22813,12.25.06
12.25.06.2005,LOLOMBOLI,22813,12.25.06
12.25.06.2006,ONONAMOLO I,22813,12.25.06
12.25.06.2007,HILIMBARUZO,22813,12.25.06
12.25.06.2008,TARAHOSO,22813,12.25.06
12.25.06.2009,ONONAMOLO II,22813,12.25.06
12.25.06.2010,TARAHA,22813,12.25.06
12.25.06.2011,LAHAGU,22813,12.25.06
12.25.06.2012,HILIMBOWO,22813,12.25.06
12.25.07.2001,SISOBAWINO II,22875,12.25.07
12.25.07.2002,DURIA,22875,12.25.07
12.25.07.2003,AMBUKHA,22875,12.25.07
12.25.07.2004,HILIMBOWO MAU,22875,12.25.07
12.25.07.2005,HILIMBUASI,22875,12.25.07
12.25.07.2006,LOLOFITU,22875,12.25.07
12.25.07.2007,HILIUSO,22875,12.25.07
12.25.07.2008,WANGO,22875,12.25.07
12.25.08.2001,BUKIT TINGGI,22862,12.25.08
12.25.08.2002,LAWELU,22862,12.25.08
12.25.08.2003,SALOO,22862,12.25.08
12.25.08.2004,HILISANGAWOLA,22862,12.25.08
12.25.08.2005,HILIBADALU,22862,12.25.08
12.71.01.1001,PASAR BARU,20212,12.71.01
12.71.01.1002,PUSAT PASAR,20212,12.71.01
12.71.01.1003,SEI RENGAS I,20214,12.71.01
12.71.01.1004,MESJID,20213,12.71.01
12.71.01.1005,PANDAU HULU I,20211,12.71.01
12.71.01.1006,KOTAMATSUM III,20215,12.71.01
12.71.01.1007,PASAR MERAH BARAT,20217,12.71.01
12.71.01.1008,TELADAN TIMUR,20217,12.71.01
12.71.01.1009,TELADAN BARAT,20217,12.71.01
12.71.01.1010,SUDIREJO 1,20218,12.71.01
12.71.01.1011,SUDIREJO II,20218,12.71.01
12.71.01.1012,SITIREJO I,20219,12.71.01
12.71.02.1001,LALANG,20127,12.71.02
12.71.02.1002,SEI SIKAMBING B,20122,12.71.02
12.71.02.1003,SUNGGAL,20128,12.71.02
12.71.02.1004,BABURA SUNGGAL,20121,12.71.02
12.71.02.1005,TANJUNG REJO,20122,12.71.02
12.71.02.1006,SIMPANG TANJUNG,20122,12.71.02
12.71.03.1001,HELVETIA,20124,12.71.03
12.71.03.1002,HELVETIA TENGAH,20124,12.71.03
12.71.03.1003,HELVETIA TIMUR,20124,12.71.03
12.71.03.1004,TANJUNG GUSTA,20125,12.71.03
12.71.03.1005,CINTA DAMAI,20126,12.71.03
12.71.03.1006,DWI KORA,20123,12.71.03
12.71.03.1007,SEI SIKAMBING C II,20123,12.71.03
12.71.04.1001,TEGAL S MANDALA I,20226,12.71.04
12.71.04.1002,TEGAL S MANDALA II,20226,12.71.04
12.71.04.1003,TEGAL S MANDALA III,20226,12.71.04
12.71.04.1004,DENAI,20227,12.71.04
12.71.04.1005,BINJAI,20228,12.71.04
12.71.04.1006,MEDAN TENGGARA,20228,12.71.04
12.71.05.1001,KESAWAN,20111,12.71.05
12.71.05.1002,SILALAS,20114,12.71.05
12.71.05.1003,GLUGUR KOTA,20115,12.71.05
12.71.05.1004,PULO BERAYAN KOTA,20116,12.71.05
12.71.05.1005,SEI AGUL,20117,12.71.05
12.71.05.1006,KARANG BEROMBAK,20117,12.71.05
12.71.06.1001,TITIPAPAN,20244,12.71.06
12.71.06.1002,TANJUNG MULIA HILIR,20241,12.71.06
12.71.06.1003,TANJUNG MULYA,20241,12.71.06
12.71.06.1004,KOTA BANGUN,20243,12.71.06
12.71.06.1005,MABAR,20242,12.71.06
12.71.06.1006,MABAR HILIR,20242,12.71.06
12.71.07.1001,TANJUNG SELAMAT,20134,12.71.07
12.71.07.1002,SIMPANG SELAYANG,20135,12.71.07
12.71.07.1003,NAMO GAJAH,20136,12.71.07
12.71.07.1004,KEMENANGAN TANI,20136,12.71.07
12.71.07.1005,LAUCIH,20136,12.71.07
12.71.07.1006,SIDOMULYO,20137,12.71.07
12.71.07.1007,LADANG BAMBU,20138,12.71.07
12.71.07.1008,SIMALINGKAR B,20135,12.71.07
12.71.07.1009,MANGGA,20141,12.71.07
12.71.08.1001,BELAWAN I,20411,12.71.08
12.71.08.1002,BELAWAN II,20412,12.71.08
12.71.08.1003,BELAWAN BAHAGIA,20415,12.71.08
12.71.08.1004,BELAWAN BAHARI,20414,12.71.08
12.71.08.1005,BELAWAN SICANANG,20412,12.71.08
12.71.08.1006,BAGAN DELI,20414,12.71.08
12.71.09.1001,AMPLAS,20229,12.71.09
12.71.09.1002,SITIREJO II,20219,12.71.09
12.71.09.1003,SITIREJO III,20219,12.71.09
12.71.09.1004,HARJOSARI I,20147,12.71.09
12.71.09.1005,HARJOSARI II,20147,12.71.09
12.71.09.1006,TIMBANG DELI,20148,12.71.09
12.71.09.1007,BANGUN MULIA,20149,12.71.09
12.71.10.1001,SUKARAMAI I,20216,12.71.10
12.71.10.1002,SUKARAMAI II,20216,12.71.10
12.71.10.1003,SEI RENGAS II,20214,12.71.10
12.71.10.1004,S. RENGAS PERMATA,20214,12.71.10
12.71.10.1005,PANDAU HULU II,20211,12.71.10
12.71.10.1006,KOTA MATSUM I,20215,12.71.10
12.71.10.1007,KOTA MATSUM II,20215,12.71.10
12.71.10.1008,KOTA MATSUM IV,20215,12.71.10
12.71.10.1009,PASAR MERAH TIMUR,20217,12.71.10
12.71.10.1010,TEGAL SARI I,20216,12.71.10
12.71.10.1011,TEGAL SARI II,20216,12.71.10
12.71.10.1012,TEGAL SARI III,20216,12.71.10
12.71.11.1001,SUKA MAJU,20146,12.71.11
12.71.11.1002,TITI KUNING,20146,12.71.11
12.71.11.1003,KEDAI DURIAN,20145,12.71.11
12.71.11.1004,PANGKALAN MANSUR,20143,12.71.11
12.71.11.1005,GEDUNG JOHOR,20144,12.71.11
12.71.11.1006,KWALA BEKALA,20142,12.71.11
12.71.12.1001,LABUHAN DELI,20254,12.71.12
12.71.12.1002,RENGAS PULAU,20255,12.71.12
12.71.12.1003,TERJUN,20256,12.71.12
12.71.12.1004,TANAH ENAM RATUS,20245,12.71.12
12.71.12.1005,PAYA PASIR,20250,12.71.12
12.71.13.1001,PEKAN LABUHAN,20253,12.71.13
12.71.13.1002,SEI MATI,20252,12.71.13
12.71.13.1003,BESAR,20251,12.71.13
12.71.13.1004,MARTUBUNG,20252,12.71.13
12.71.13.1005,NELAYAN INDAH,20524,12.71.13
12.71.13.1006,TANGKAHAN,20525,12.71.13
12.71.14.1001,INDRA KASIH,20221,12.71.14
12.71.14.1002,SIDOREJO HILIR,20222,12.71.14
12.71.14.1003,SIDOREJO,20222,12.71.14
12.71.14.1004,BANTAN,20224,12.71.14
12.71.14.1005,TEMBUNG,20225,12.71.14
12.71.14.1006,BANDAR SELAMAT,20223,12.71.14
12.71.14.1007,BANTAN TIMUR,20224,12.71.14
12.71.15.1001,A U R,20151,12.71.15
12.71.15.1002,HAMDAN,20151,12.71.15
12.71.15.1003,J A T I,20152,12.71.15
12.71.15.1004,SUKARAJA,20159,12.71.15
12.71.15.1005,SEI MATI,20159,12.71.15
12.71.15.1006,KAMPUNG BARU,20158,12.71.15
12.71.16.1001,MADRAS HULU,20152,12.71.16
12.71.16.1002,POLONIA,20157,12.71.16
12.71.16.1003,SARI REJO,20157,12.71.16
12.71.16.1004,SUKA DAMAI,20157,12.71.16
12.71.16.1005,ANGGRUNG,20152,12.71.16
12.71.17.1001,PETISAH HULU,20153,12.71.17
12.71.17.1002,BABURA,20154,12.71.17
12.71.17.1003,MERDEKA,20154,12.71.17
12.71.17.1004,DARAT,20153,12.71.17
12.71.17.1005,PADANG BULAN,20155,12.71.17
12.71.17.1006,TITI RANTE,20156,12.71.17
12.71.18.1001,PANDAU HILIR,20232,12.71.18
12.71.18.1002,PAHLAWAN,20233,12.71.18
12.71.18.1003,SEI KERA HILIR I,20233,12.71.18
12.71.18.1004,SEI KERA HILIR II,20233,12.71.18
12.71.18.1005,SEI KERA HULU,20233,12.71.18
12.71.18.1006,SIDORAME TIMUR,20236,12.71.18
12.71.18.1007,SIDORAME BARAT I,20236,12.71.18
12.71.18.1008,SIDORAME BARAT II,20236,12.71.18
12.71.18.1009,TEGALREJO,20237,12.71.18
12.71.19.1001,PETISAH TENGAH,20112,12.71.19
12.71.19.1002,SEKIP,20113,12.71.19
12.71.19.1003,SEI SIKAMBING D,20119,12.71.19
12.71.19.1004,SEI PUTIH BARAT,20118,12.71.19
12.71.19.1005,SEI PUTIH TENGAH,20118,12.71.19
12.71.19.1006,SEI PUTIH TIMUR I,20118,12.71.19
12.71.19.1007,SEI PUTIH TIMUR II,20118,12.71.19
12.71.20.1001,GANG BUNTU,20231,12.71.20
12.71.20.1002,SIDODADI,20234,12.71.20
12.71.20.1003,DURIAN,20235,12.71.20
12.71.20.1004,GLUGUR DARAT I,20238,12.71.20
12.71.20.1005,GLUGUR DARAT II,20238,12.71.20
12.71.20.1006,P BERAYAN DARAT I,20239,12.71.20
12.71.20.1007,P BERAYAN DARAT II,20239,12.71.20
12.71.20.1008,P BERAYAN BENGKEL,20239,12.71.20
12.71.20.1009,PB BENGKEL BARU,20239,12.71.20
12.71.20.1010,PERINTIS,20231,12.71.20
12.71.20.1011,GAHARU,20235,12.71.20
12.71.21.1001,ASAM KUMBANG,20133,12.71.21
12.71.21.1002,TANJUNGSARI,20132,12.71.21
12.71.21.1003,P BULAN SELAYANG II,20131,12.71.21
12.71.21.1004,BERINGIN,20131,12.71.21
12.71.21.1005,P BULAN SELAYANG I,20131,12.71.21
12.71.21.1006,SEMPAKATA,20132,12.71.21
12.72.01.1001,KEBUN SAYUR,21134,12.72.01
